0.88,0.31,4.3204
0.35,0.29,6.8479
0.63,0.91,6.4896
0.66,0.4,6.629
0.8,0.88,4.5471
0.12,0.98,3.5395
0.34,0.41,6.7233
0.41,0.97,6.7501
0.76,0.76,5.1554
0.02,0.11,3.853
0.05,0.05,4.077
0.54,0.5,7.4815
0.78,0.12,5.4654
0.08,0.32,3.8944
0.72,0.04,6.3517
0.83,0.96,4.0878
0.54,0.27,7.7069
0.73,0.31,5.9467
0.84,0.76,4.1949
0.34,0.3,6.7944
0.99,0.4,3.6975
0.82,0.38,4.8695
0.19,0.96,4.3538
0.46,0.43,7.5135
0.4,0.52,7.0574
0.29,0.5,6.016
0.34,0.12,6.9646
0.93,0.13,4.0259
0.68,0.88,5.8746
0.52,0.02,7.9165
0.68,0.7,6.1091
0.02,0.58,3.4443
0.59,0.51,7.0296
0.21,0.43,5.1002
0.79,0.63,4.9735
0.65,0.53,6.6017
0.01,0.78,3.2172
0.86,0.01,4.6647
0.38,0.43,6.9493
0.52,0.11,7.8711
0.89,0.42,3.9937
0.63,0.27,7.0319
0.88,0.25,4.2395
0.13,0.41,4.2706
0.74,0.41,5.674
0.3,0.39,6.1674
0.56,0.47,7.4099
0.52,0.95,7.0445
0.51,0.12,8.0322
0.23,0.54,5.1763
0.57,0,7.8197
0.25,0.97,4.9746
0.17,0.27,4.7065
0.49,0.24,7.7919
0.56,0.78,7.0333
0.47,0.58,7.3741
0.38,0.48,7.0015
0.5,0.39,7.6231
0.93,0.82,3.3394
0.57,0.12,7.7404
0.06,0.67,3.443
0.92,0.46,3.8142
0.95,0.15,4.0264
0.85,0.36,4.4822
0.01,0.05,3.9454
0.48,0.99,6.9576
0.26,0.98,5.0137
0.01,0.67,3.2503
0.31,0.27,6.4728
0.56,0.91,6.9518
0.01,0.27,3.7372
0.15,0.05,4.7687
0.45,0.64,7.1482
0.18,0.65,4.5133
0.93,0.17,4.0146
0.53,0.8,7.2115
0.36,0.92,6.4277
0.3,0.85,5.8207
1,0.06,3.9806
0.09,0.55,3.7147
0.13,0.93,3.728
0.92,0.38,3.87
0.25,0.85,5.1758
0.49,0.11,7.8403
0.24,0.65,5.3069
0.5,0.59,7.4993
0.76,0.07,5.7407
0.02,0.21,3.8661
0.97,0.07,3.8936
0.03,0.95,3.116
0.82,0.9,4.1583
0.8,0.5,4.7727
0.33,0.99,5.897
0.29,0.05,6.4767
0.7,0.2,6.4363
0.65,0.47,6.7438
0.79,0.92,4.5852
0.02,0.1,3.884
0.36,0.41,6.772
0.94,0.54,3.5279
0.29,0.75,5.7214
0.2,0.71,4.8421
0.58,0.19,7.5489
0.31,1,5.7337
0.5,0.07,7.9327
0.47,0.31,7.6771
0.35,1,6.141
0.47,0.77,7.1616
0.6,0.13,7.6025
0.17,0.2,4.8674
0.88,0.4,4.1012
0.45,0.03,7.9043
0.31,0.38,6.4008
0.47,0.09,7.892
0.57,0.19,7.6103
0.82,0.71,4.4657
0.78,0.62,5.1432
0.93,0.26,3.8937
0.94,0.39,3.7834
0.59,0.42,7.26
0.83,0.68,4.3464
0.26,0.55,5.68
0.3,0.87,5.6636
0.49,0.44,7.6059
0.86,0.81,3.9003
0.28,0.51,5.9101
0.12,0.35,4.2457
0.1,0.65,3.7493
0.34,0.43,6.6131
0.44,0.6,7.2457
0.27,0.39,5.8694
0.66,0.21,6.8505
0.71,0.02,6.4952
0.74,0.13,6.0714
0.68,0.69,6.2105
0.21,0.41,5.0943
0.02,0.65,3.3768
0.33,0.36,6.6523
0.24,0.98,4.8579
0.74,0.5,5.643
0.18,0.78,4.4271
0.05,0,4.025
0.76,0.6,5.2414
0.82,0.81,4.2961
0.02,0.09,3.9795
0.86,0.17,4.5813
0.4,0.98,6.6278
0.91,0.99,3.2982
0.61,0.19,7.3254
0.01,0.55,3.5537
0.9,0.15,4.202
0.76,0.53,5.397
0.38,0.5,7.0201
0.03,0.94,3.0189
0.51,0.47,7.6169
0.31,0.8,5.9404
0.3,0.52,6.1523
0.51,0.88,7.08
0.45,0.19,7.7523
0.22,0.59,5.0434
0.36,0.79,6.4225
0.9,0.4,4.0319
0.93,0.5,3.5915
0.5,0.76,7.19
0.16,0.68,4.2409
0.46,0.78,7.0972
0.61,0.91,6.6164
0.75,0.75,5.2034
0.99,0.79,3.2429
0.08,0.01,4.2914
0.82,0.61,4.5987
0.47,0.59,7.3481
0.2,0.19,5.2513
0.01,0.83,3.2488
0.11,0.56,3.9499
0.6,0.33,7.2965
0.3,0.2,6.4828
0.71,0.04,6.4361
0.13,0.36,4.2329
0.17,0.33,4.6723
0.17,0.83,4.1596
0.47,0.16,7.7934
0.74,0.14,5.8903
0.28,0.96,5.3669
0.92,0.62,3.532
0.14,0.97,3.7924
0.45,0.36,7.5692
0.5,0.92,7.2064
0.62,0.18,7.2811
0.81,0.16,5.086
0.75,0.01,5.9795
0.46,0.23,7.6843
0.8,0.65,4.7597
0.21,0.13,5.3523
0.56,0.77,7.0579
0.96,0.78,3.2734
0.25,0.66,5.3733
0.01,0.06,3.9033
0.37,0.96,6.4753
0.12,0.68,3.9115
0.55,0.63,7.2532
0.04,0.74,3.3147
0.41,0.47,7.2644
0.02,0.95,3.0013
0.99,0.64,3.3117
0.55,0.99,6.9596
0.27,0.82,5.4269
0.28,0.91,5.4967
0.42,0.36,7.361
0.49,0.03,7.926
0.51,0.56,7.4924
0.73,0.85,5.3652
0.83,0.62,4.3101
0.97,0.17,3.8936
0.49,0.86,7.0962
0.93,0.22,3.9164
0.71,0.68,5.9182
0.62,0.77,6.6976
0.37,0.61,6.7347
0.65,0.79,6.5508
0.97,0.8,3.3509
0.58,0.36,7.3116
0.68,0.49,6.3119
0.79,0.4,5.0673
0.71,0.61,5.9576
0.36,0.26,7.0057
0.42,0.85,6.8251
0.3,0.36,6.3412
0.17,0.93,4.0679
0.12,0.56,4.0367
0.18,1,4.0873
0.44,0.45,7.4208
0,0.26,3.8003
0.51,0.35,7.5918
0.38,0.3,7.1793
0.78,0.13,5.5502
0.57,0.39,7.4886
0.43,0.1,7.6632
0.78,0.93,4.7649
0.63,0.93,6.4304
0.32,0.99,5.7245
0.74,0.16,5.949
0.33,0.69,6.1697
0.15,0.09,4.6336
0.82,0.32,4.8449
0.21,0.29,5.2997
0.42,0.76,6.9027
0.67,0.09,6.9063
0.37,0.81,6.5929
0.84,0.88,4.0355
0.84,0.49,4.4067
0.38,0.76,6.6474
0.32,0.66,6.1515
0.43,0.37,7.3667
0.21,0.19,5.3546
0.3,0.77,5.8106
0.46,0.14,7.6975
0.34,0.42,6.7184
0.25,0.95,5.0735
0.55,0.91,6.9932
0.82,0.97,4.1695
0.91,0.89,3.3661
0.63,0.3,7.1043
0.12,0.08,4.4353
0.26,0.07,6.121
0.42,0.47,7.222
0.37,0.29,7.0189
0.01,0.89,3.0526
0.7,0.71,5.8586
0.61,0.07,7.474
0.5,0.05,7.9217
0.18,0.32,4.9237
0.64,0.36,6.7964
0.74,0.26,5.8135
0.29,0.54,5.9638
0.85,0.48,4.3826
0.95,0.35,3.7722
0.82,0.19,4.9835
0.87,0.42,4.187
0.22,0.39,5.2761
0.04,0.34,3.7154
0.29,0.09,6.3984
0.07,0.34,3.8176
0.48,0,7.9413
0.16,0.41,4.4471
0.02,0.72,3.2463
0.18,0.49,4.6504
0.99,0.02,4.021
0.2,0.11,5.4378
0.97,0.58,3.4556
0.4,0.67,6.9799
0.33,0.89,6.0947
0.95,0.89,3.3055
0.03,0.65,3.3801
0.24,0.61,5.2349
0.28,0.74,5.695
0.84,0.58,4.3756
0.13,0.91,3.6442
0.05,0.2,3.8546
0.16,0.89,4.0721
0.27,0.85,5.4044
0.52,0.28,7.6715
0.31,0.82,5.8706
0.06,0.65,3.4425
0.13,0.74,3.8835
0.92,0.49,3.6855
0.8,0.73,4.5746
0.4,0.13,7.441
0.81,0.04,5.206
0.26,0.21,5.9341
0.39,0.36,7.1132
0.38,0.84,6.5316
0.61,0.24,7.286
0.22,0.81,4.8466
0.11,0.77,3.7575
0.15,0.78,4.0177
0.72,0.6,5.8077
0.31,0.4,6.3726
0.88,0.56,4.0287
0.11,0.04,4.384
0.63,0.14,7.2604
0,0.79,3.2001
0.86,1,3.638
0.77,0.55,5.1898
0.57,0.22,7.5674
0.88,0.99,3.5258
0.61,0.95,6.6345
0.96,0.13,3.9001
0.92,0.91,3.2995
0.13,0.62,3.9537
0.79,0.71,4.7726
0.17,0.08,4.8687
0.16,0.95,3.9204
0.23,0.55,5.2731
0.73,0.02,6.2965
0.21,0.31,5.2381
0.35,0.64,6.4755
0.26,0.09,6.1035
0.72,0.3,6.1335
0.51,0.57,7.4336
0.06,0.23,3.8346
0.94,0.48,3.5823
0.87,0.7,3.8733
0.35,0.32,6.8272
0.22,0.83,4.8
0.98,0.56,3.375
0.08,0.62,3.6145
0.12,0.36,4.2186
0.76,0.4,5.4853
0.79,0.96,4.5338
0.68,0.52,6.2126
0.67,0.12,6.7774
0.09,0.34,4.0075
0.3,0.9,5.7758
0.47,0.37,7.6568
0.21,0.1,5.474
0.55,0.74,7.0829
0.56,0.57,7.2424
0.91,0.09,4.2567
0.1,0.7,3.6843
0.64,0.21,7.0483
0.68,0.19,6.7045
0.62,0.06,7.343
0.35,0.42,6.7618
0.2,0.27,4.9645
0.87,0.55,4.1237
0.12,0.91,3.7201
0.74,0.71,5.3002
0.27,0.71,5.5379
0.72,0.59,5.7341
0.54,0.72,7.1518
0.65,0.15,6.9748
0.84,0.69,4.1253
0.56,0.8,7.0791
0.1,0.92,3.423
0.62,0.11,7.4364
0.83,0.55,4.5661
0.13,0.54,3.9929
0.41,0.93,6.8246
0.19,0.9,4.4842
0.71,0.63,6.0026
0.37,0.63,6.7849
0.4,0.02,7.5798
0.9,0.64,3.6742
0.74,0.97,5.1776
0.65,0.27,6.9144
0.22,0.24,5.2936
0.81,0.69,4.607
0.35,0.51,6.7099
0.45,0.35,7.6681
0.52,0.55,7.354
0.17,0.97,4.0345
0.21,0.2,5.3451
0.02,0.85,3.1666
0.79,0.7,4.861
0.32,0.07,6.7236
0.21,0.03,5.443
0.51,0.21,7.7614
0.73,0.81,5.3442
0.55,0.62,7.2383
0.06,0.93,3.229
0.52,0.22,7.7848
0.28,0.5,5.8099
0.61,0.25,7.3495
0.16,0.75,4.2013
0.57,0.85,7.0426
0.78,0.53,5.1253
0.9,0.18,4.2432
0.67,0.66,6.4191
0.89,0.99,3.5316
0.01,0.26,3.8567
0.91,0.71,3.5594
0.88,0.47,4.0269
0.24,0.36,5.5153
0.1,0.39,3.9482
0.58,0.43,7.2843
0.89,0.77,3.6076
0.74,0.42,5.7241
0.98,0.08,3.9326
0.11,0.97,3.5482
0.2,0.92,4.4799
0.03,0.71,3.264
0.7,0.33,6.2117
0.79,0.98,4.4203
0.55,0.02,7.8184
0.73,0.33,5.9409
0.89,0.28,4.1319
0.72,0.71,5.6813
0.77,0.32,5.371
0.25,0.1,5.8013
0.35,0.08,7.1417
0.74,0.45,5.6559
0.7,0.68,5.8925
0.37,0,7.2393
0.59,0.34,7.3429
0.55,0.55,7.3222
0.73,0.82,5.5534
0.26,0.52,5.5795
0.16,0.06,4.8791
0.66,0.49,6.5562
0.56,0.96,6.9706
0.13,0.67,4.0067
0.59,0.22,7.4612
0.14,0.32,4.3379
0.61,0.73,6.8078
0.43,0.7,7.1526
0.87,0.02,4.5469
0.92,0.56,3.6654
0.87,0.44,4.123
0.44,0.17,7.685
0.09,0.38,3.92
0.64,0.18,7.114
0.83,0.07,4.8958
0.33,0.97,6.0969
0.08,0.69,3.6017
0.23,0.68,5.038
0.39,0.39,7.1583
0.26,0.15,5.9045
0.45,0.57,7.2944
0.15,0.53,4.2366
0.69,0.74,5.9647
0.63,0.43,6.9156
0.25,0.94,5.1957
0.51,0.87,7.0284
0.57,0.34,7.4634
0.44,0.63,7.1083
0.91,0.11,4.1352
0.69,0.65,6.0802
0.99,0.87,3.1151
0.93,0.55,3.6349
0.14,0.74,3.9011
0.99,0.01,3.9544
0.14,0.66,4.0097
0.45,0.69,7.193
0.81,0.42,4.8306
0.53,0,8.1506
0.21,0.01,5.5092
0.31,0.6,6.1274
0.18,0.6,4.5205
0.87,0.04,4.578
0.43,0.21,7.6143
0.06,0.34,3.7026
0.42,0.84,6.9612
0.46,0.91,7.0094
0.06,0.26,3.936
0.53,0.22,7.7493
0.27,0.3,5.9569
0.24,0.02,5.93
0.53,0.67,7.3491
0.78,0.96,4.762
0.9,0.31,4.0728
0.57,0.62,7.2118
0.75,0.88,5.185
0.77,0.9,4.9122
0.78,0.7,4.8687
0.18,0.41,4.6942
0.75,0.46,5.5575
0.89,0.83,3.5998
0.98,0.46,3.5047
0.96,0.65,3.3985
0.42,0.32,7.4873
0.02,0.18,3.7567
0.59,1,6.6339
0.87,0.38,4.3147
0.93,0.18,3.9787
0.23,0.05,5.7049
0.42,0.52,7.2479
0.65,0.37,6.7034
0.31,0.24,6.4393
0.9,0.69,3.7621
0.19,0.88,4.3921
0.71,0.33,6.1718
0.64,1,6.3143
0.6,0.45,7.1008
0.21,0.48,4.9572
0.79,0.08,5.459
0.83,0.19,4.7762
0.34,0.24,6.7922
0.02,0.42,3.4819
0.47,0.02,8.0052
0.28,0.48,5.9053
0.12,0.4,4.0748
0.69,0.48,6.1966
0.82,0.29,4.8099
0.06,0.44,3.6691
0.94,0.1,3.9828
0.64,0.34,6.8878
0.84,0.63,4.3297
0.09,0.99,3.2479
0.62,0.34,7.1033
0.78,0.02,5.6044
0.12,0.23,4.2774
0.46,0.01,7.8965
0.62,0.84,6.6238
0.81,0,5.2778
0.63,0.02,7.339
0.82,0.17,4.9407
0.73,0.93,5.3538
0.9,0.77,3.6428
0.78,0.81,4.8186
0.32,0.43,6.428
0.36,0.97,6.2822
0.97,0.29,3.6985
0.48,0.86,7.0542
0.97,0.97,3.0877
0.62,0.3,7.0892
0.9,0.2,4.2114
0.79,0.06,5.3448
0.46,0.35,7.6152
0.17,0.61,4.4316
0.12,0.57,3.9657
0.44,0.4,7.463
0.48,0.51,7.4968
0.39,0.12,7.4244
0.61,0.66,6.8693
0.96,0.8,3.2206
0.08,0.48,3.7479
0.11,0.85,3.6623
0.35,0.98,6.162
0.8,0.78,4.5657
0.83,0.41,4.7582
0.64,0.65,6.6634
0.04,0.15,3.9171
0.25,0.69,5.3697
0.04,0.1,4.0016
0.03,0.46,3.6731
0.69,0.08,6.6777
0.71,0.65,5.9616
0.46,0.99,6.903
0.59,0.41,7.3167
0.02,0.63,3.3855
0.86,0.58,4.0484
0.95,0.54,3.6226
0.65,0.34,6.8652
0.52,0.53,7.4495
0.96,0.19,4.0033
0.66,0.01,6.99
0.96,0.17,3.8634
0.85,0.29,4.4828
0.9,0.39,3.9852
0.37,0.66,6.7306
0.45,0.62,7.3401
0.93,0,4.2113
0.24,0.57,5.2855
0.94,0.76,3.2933
0.14,0.12,4.5879
0.41,0.9,6.7829
0.72,1,5.3296
0.25,0.07,5.9001
0.31,0.53,6.3542
0.47,0.86,7.1359
0.32,0.78,6.1938
0.17,0.64,4.4302
0.31,0.89,5.8152
0.38,0.74,6.7008
0.19,0.2,5.0997
0.28,0.08,6.2857
0.73,0.27,5.9741
0.44,0.53,7.2712
0.05,0.89,3.1811
0.99,0.88,3.1579
0.09,0.5,3.8028
0.81,0.67,4.5388
0.63,0.94,6.477
0.61,0.85,6.6359
0.05,0.06,3.9615
0.99,0.76,3.2978
0.5,0.57,7.467
0.26,0.54,5.6353
0.18,0,5.1452
0.08,0.38,3.8369
0.89,0.55,3.8502
0.47,0.54,7.4929
0.58,0.98,6.7863
0.93,0.95,3.0953
0,0.21,3.7755
0.57,0.45,7.2716
0.63,0.12,7.2753
0.56,0.72,7.0673
0.1,0.76,3.6329
0.42,0.28,7.3592
0.87,0.82,3.8489
0.78,0.92,4.6583
0.58,0.63,7.153
0.65,0.22,6.821
0.53,0.69,7.3231
0.35,0.38,6.8151
0.94,0.86,3.3143
0.49,0.34,7.5907
0.89,0.58,3.9243
0.04,0.13,3.9445
0.68,0.34,6.5799
0.5,0.93,6.9684
0.71,0.74,5.8681
0.2,0.35,5.0673
0.53,0.71,7.118
0.21,1,4.6321
0.35,0.37,6.9001
0.63,0.92,6.4226
0.72,0.31,6.0241
0.64,0.92,6.3365
0.57,0.03,7.7486
0.04,0.59,3.4557
0.34,0.28,6.7823
0.29,0.01,6.4913
0.74,0.49,5.6157
0.76,0.64,5.2193
0.21,0.97,4.5708
0.27,0.75,5.4533
0.25,0.35,5.658
0.67,0.05,6.9098
0.3,0.57,5.9349
0.2,0.84,4.5412
0.89,0.29,4.2479
0.9,0.06,4.3661
0.2,0.53,4.896
0.44,0.07,7.8212
0.33,0.18,6.7345
0.46,0.22,7.6414
0.42,0.48,7.3122
0.06,0.87,3.2884
0.18,0.27,4.899
0.59,0.27,7.4218
0.44,0.3,7.5087
0.96,0.73,3.2817
0.47,0.98,6.9672
0.07,0.62,3.5088
0.44,0.08,7.8211
0.42,0.4,7.3364
0.63,0.38,7.0272
0.57,0.42,7.5149
0.64,0.3,7.0266
0.18,0.73,4.4472
0.66,0.79,6.2462
0.79,0.89,4.6019
0.2,0.75,4.6303
0.74,0.22,5.9261
0.72,0.58,5.8213
0.67,0,6.941
0.67,0.17,6.7965
0.88,0.11,4.4698
0.68,0.58,6.1885
0.76,0.37,5.4226
0.56,0.73,7.1539
0.77,0.42,5.3284
0.75,0.71,5.3344
0.84,0.46,4.4335
0.66,0.11,7.0317
0.27,0.13,6.0697
0.85,0.72,4.0982
0.89,0.25,4.1327
0.38,0.7,6.7966
0.25,0.96,4.9997
0.53,0.54,7.3826
0.13,0.81,3.8318
0.38,0.21,7.1427
0.83,0.38,4.7724
0.38,0.14,7.3861
0.12,0.03,4.5463
0.58,0.29,7.4795
0.76,0.48,5.3454
0.25,0.68,5.3465
0.18,0.53,4.6923
0.47,0.92,7.0202
0.1,0.61,3.8231
0.03,0,4.0346
0.95,0.16,3.9084
0.09,0.13,4.1852
0.88,0.04,4.4799
0.54,0.12,7.8368
0.38,0.18,7.2675
0.29,0.48,5.9532
0.17,0.16,4.8854
0.58,0.89,6.8278
0.8,0.16,5.3228
0.79,0.23,5.2175
0.89,0.66,3.848
0.38,0.57,6.8767
0.69,0.1,6.5893
0,0.39,3.5444
0.77,0.53,5.2185
0.32,0.73,6.0772
0.36,0.73,6.6167
0.6,1,6.6118
0.96,0.34,3.6628
0.55,0.3,7.5355
0.12,0.2,4.3052
0.9,0.91,3.388
0.35,0.07,7.0157
0.74,1,5.1353
0.84,0.82,4.114
0.64,0.54,6.7225
0.92,0.67,3.5579
0.59,0.57,7.0724
0.09,0.8,3.5351
0.57,0.68,7.0273
0.34,0.63,6.4812
0.69,0.04,6.613
0.46,0.39,7.4536
0.39,0.45,7.0834
0.72,0.53,5.9354
0.77,0,5.7055
0.05,0.59,3.5619
0.74,0.2,5.9419
0.72,0.64,5.8435
0.13,0.79,3.8642
0.29,0.17,6.379
0.93,0.75,3.3285
0.26,0.66,5.5023
0.68,0.23,6.6127
0.75,0.85,5.2819
0.85,0.57,4.2888
0.94,0.2,4.005
0.28,0.16,6.2656
0.91,0.23,4.0633
0.99,0.13,3.862
0.1,0.06,4.3307
0.99,0.75,3.2546
0.3,0.76,5.9128
0.47,0.75,7.1533
0.65,0.85,6.4044
0.36,0,7.209
0.04,0.51,3.5556
0.59,0.43,7.1325
0.48,0.58,7.3075
0.6,0.11,7.5318
0.27,1,5.2163
0.05,0.53,3.5188
0,0.02,4.0673
0.93,0.25,3.9459
0.02,0.03,3.9743
0.25,0.5,5.5051
0.62,0.19,7.27
0.06,0.35,3.8527
0.3,0.7,5.9478
0.07,0.92,3.264
0.56,0.9,7.0156
0.69,0.56,6.2065
0.14,0.44,4.2862
0.87,0.72,3.9294
0.19,0,5.1175
0.25,0.6,5.431
0.89,0.01,4.4834
0.55,0.18,7.8116
0.65,0.54,6.6436
0.83,0.86,4.072
0.87,0.62,4.0034
0.23,0.16,5.611
0.3,0.86,5.7099
0.75,0.66,5.267
0.41,0.99,6.6752
0.03,0.05,4.0521
0.81,0.4,4.7826
0.8,0.28,5.1743
0.75,0.78,5.1461
1,0.3,3.66
0.33,0.51,6.5122
0.26,0.62,5.541
0.82,0.83,4.3236
0.89,0.95,3.6633
0.81,0.54,4.7079
0.12,0.6,4.0891
0.62,0.42,7.0778
0.03,0.67,3.3295
0.49,0.54,7.4423
0.29,0.14,6.3362
0.83,0.9,4.2157
0.78,0.27,5.4142
0.26,0.4,5.8119
0.99,0.35,3.5958
0.99,0.65,3.3623
0.87,0.29,4.3524
0.51,0.06,7.9997
0.82,0.39,4.6905
0.19,0.68,4.564
0.49,0.78,7.2562
0,0.23,3.7361
0.62,0.21,7.1371
0.43,0.33,7.3874
0.47,0.46,7.4324
0.39,0.8,6.8881
0.87,0.74,3.9886
0.21,0.9,4.5754
0.07,0.59,3.6651
0.43,0.73,7.1287
0.56,0.41,7.5368
0.48,0.48,7.4833
0.81,0.11,5.1339
0.23,0.04,5.8547
0.4,0.59,6.9485
0.76,0.75,5.1201
0.91,0.41,3.8923
0.59,0.96,6.7819
0.5,0.54,7.4484
0.83,0.58,4.4067
0.44,0.11,7.7715
0.69,0.5,6.285
0.35,0.78,6.411
0.32,0.53,6.3872
0.41,0.6,7.1186
0.37,0.68,6.7224
0.09,0.03,4.2582
0.16,0.45,4.5934
0.67,0.57,6.4409
0.58,0.32,7.4132
0.99,0.58,3.3527
0.95,0.57,3.5205
0.83,0.51,4.5167
0.69,0.2,6.6309
0.67,0.43,6.4707
0.89,0.15,4.2601
0.79,0.79,4.7097
0.26,0.71,5.3742
0.42,0.64,7.136
0.85,0.15,4.64
0.28,0.06,6.3519
0.01,0.87,3.1585
0.74,0.44,5.672
0.29,0.35,6.2307
0.27,0.44,5.8115
0.36,0.03,7.288
0.38,0.24,7.2924
0.08,0.54,3.8082
0.27,0.04,6.2278
0.54,0.32,7.5932
0.65,0.75,6.3094
0.7,0.24,6.3619
0.23,0.29,5.4526
0.82,0.66,4.4977
0.79,0.82,4.7164
0.07,0.91,3.2633
0.02,0.16,3.8095
0.29,0.6,6.0249
0.32,0.2,6.5727
0.5,0.18,7.7307
0.32,0.11,6.7301
0.56,0.27,7.5596
0.96,0.24,3.8599
0.96,0.75,3.3531
0.86,0.78,3.9537
0.34,0.02,6.9879
0.54,0.7,7.2364
0.55,0.44,7.4006
0.18,0.52,4.5923
0.87,0.37,4.298
0.11,0.93,3.5226
0.55,0.31,7.5269
0.99,0.92,3.092
0.51,0.78,7.2409
0.49,0.39,7.5116
0.49,0.55,7.4834
0.36,0.54,6.7782
0.66,0.25,6.924
0.67,0.37,6.6672
0.45,0.88,7.0199
0.08,0.87,3.3469
0.97,0.86,3.1441
0.96,0.89,3.1081
0.31,0.93,5.8214
0.14,0.54,4.2614
0.5,0.74,7.2797
0.33,0.37,6.6149
0.1,0.21,4.2432
0.24,0.2,5.6671
0.5,0.04,7.8526
0.1,0.57,3.7932
0.76,0.43,5.3948
0.57,0.55,7.2959
0.54,0.13,7.7497
0.96,0.62,3.4745
0.73,0.69,5.5353
0.19,0.25,4.9563
0.28,0.29,6.1145
0.09,0.96,3.2496
0.93,0.78,3.4876
0.66,0.61,6.4002
0.24,0.13,5.7698
0.21,0.24,5.2624
0.19,0.44,4.8048
0.87,0.32,4.3212
0.13,0.76,3.8782
0.03,0.15,3.8481
0.67,0.14,6.8491
0.79,0.68,4.83
0.55,0.38,7.465
0.37,0.38,6.942
0.52,0.23,7.6953
0.82,0.04,5.0956
0.13,1,3.6423
0.25,0.15,5.8611
0.96,0.48,3.5385
0.76,0.36,5.5524
0.67,0.23,6.7411
0.62,0,7.536
0.33,0.06,6.9087
0.38,0.64,6.8093
0.94,0.18,4.0039
0.88,0.28,4.1195
0.68,0.8,6.0293
0.84,0.2,4.6697
0.29,0.74,5.794
0.71,0.18,6.3576
0.56,0.53,7.3288
0.22,0.42,5.0727
0.83,0.85,4.075
0.4,0.21,7.3559
0.13,0.7,3.9352
0.29,0.57,5.8966
0.78,0.8,4.7833
0.49,0.89,7.1282
0.49,0.23,7.7771
0.44,0.36,7.5261
0.48,0.44,7.5402
0.93,0.87,3.2788
0.68,0.63,6.2459
0.54,0.92,7.0361
0.42,0.72,6.9492
0.36,0.15,7.0688
0.8,0.2,5.1125
0.55,0.96,6.8013
0.45,0.5,7.3719
0.21,0.3,5.1246
0.26,0.12,5.9655
0.98,0.44,3.5346
0.4,0.55,7.1079
0.34,1,6.1586
0.54,1,6.955
0.99,0.33,3.6156
0.13,0.83,3.826
0.37,0.88,6.5934
0.05,0.21,3.9063
0.94,0.19,4.0336
0.85,0.16,4.6648
0.6,0.8,6.7909
0.88,0.27,4.3186
0.63,0.33,7.0657
0.7,0.39,6.1722
0.27,0.72,5.5505
0.25,0.32,5.6668
0.71,0.52,5.9135
0.73,0.71,5.602
0.39,0.13,7.3775
0.02,0.39,3.6452
0.9,0.29,4.124
0.24,0.89,4.9624
0.41,0.5,7.1521
0.56,0.82,6.9806
0.51,0.31,7.6563
0.21,0.77,4.7741
0.6,0.95,6.6985
0.02,0.8,3.2707
0.62,0.98,6.4961
0.14,0.29,4.4377
0.2,0.5,4.8634
0.46,0.77,7.0998
0.79,0.56,5.0056
0.92,0.87,3.3602
0.49,0.04,7.979
0.51,0.39,7.6145
0.85,0.27,4.5726
0.73,0.07,6.2007
0.16,0.64,4.2525
0.59,0.66,7.0548
0.3,0.07,6.6483
0.75,0.09,5.981
0.81,0.1,5.0662
1,0.61,3.4312
0.46,0.47,7.399
0.2,0.76,4.6774
0.91,0.46,3.8007
0.62,0.46,6.9014
0.82,0.73,4.3733
0.71,1,5.5018
0.59,0.58,7.0505
0.36,0.61,6.6299
0.17,0.3,4.7831
0.6,0.61,6.9718
0.86,0.63,4.058
0.5,0.02,7.9493
0.67,0.13,6.8737
0.17,0.92,4.1647
0.64,0.48,6.6904
0.92,0.64,3.6358
0.67,0.84,6.1229
0.45,0.21,7.7154
0.23,0.07,5.5885
0.58,0.64,7.0967
0.14,0.86,3.9083
0.62,0.26,7.167
0.71,0.22,6.1905
0.06,0.09,4.0361
0.85,0.34,4.4876
0.82,0.57,4.561
0.55,0.82,7.0037
0.58,0,7.6171
0.97,0.57,3.4867
0.72,0.42,6.0439
0.65,0.95,6.2518
0.35,0.52,6.6364
0.97,0.65,3.4153
0.75,0.43,5.6098
0.53,0.55,7.4246
0.08,0.57,3.6167
0.86,0.64,4.1285
0.07,0.64,3.464
0.62,0.13,7.3228
0.31,0.06,6.6678
0.22,0.18,5.3125
0.01,0.4,3.6014
0.54,0.18,7.7297
0.99,0.18,3.767
0.58,0.55,7.1826
0.28,0.44,5.9571
0.59,0.11,7.6308
0.91,0.53,3.7451
0.97,0.62,3.4556
0.29,0.61,5.9712
0.36,0.43,6.9379
0.04,0.28,3.7857
0.31,0.37,6.3007
0.73,0.34,5.9719
0.13,0.56,4.1195
0.44,0.42,7.4849
0.06,0.9,3.2378
0.94,0.61,3.5903
0.32,0.3,6.5258
0.31,0.99,5.7167
0.45,0.53,7.4503
0.82,0.77,4.3507
0.41,0.94,6.7109
1,0.01,3.9593
0.24,0.99,4.8539
0.64,0.87,6.3667
0.91,0.66,3.7488
0.98,0.93,3.2026
0.16,0.73,4.2232
0.17,0.47,4.5538
0.48,0.3,7.6799
0.31,0.32,6.4291
0.56,0.74,7.2297
0.03,0.76,3.2467
0.46,0.1,7.8053
0.09,0.27,3.9561
0.46,0.34,7.6176
0.74,0.83,5.3266
0.02,0.78,3.2103
0.21,0.63,4.9107
0.37,0.16,7.2851
0.17,0.15,4.9209
0.31,0.48,6.2157
0.35,0.4,6.7042
0.06,0.92,3.2353
